CHR	GENE_ID	GENE_NAME	SUBJECT_ID	tissue_num	data_pvalues	data_qvalues	data_lfdr	z_score	RME_effect	mosaic_category	is_significant
13	ENSG00000139832.4	RAB20	GTEX-YFC4	27	0.000254557	0.002464131	0.020037062	1.375482453	common_RME	Autosome	TRUE
18	ENSG00000134762.16	DSC3	GTEX-YFC4	9	0.000257811	0.002493743	0.020238735	0.679769595	private_RME	Autosome	TRUE
5	ENSG00000168685.14	IL7R	GTEX-YFC4	21	0.000259606	0.002509195	0.020349649	1.106078175	common_RME	Autosome	TRUE
4	ENSG00000178222.12	RNF212	GTEX-YFC4	32	0.000259856	0.002509262	0.0203651	1.793763656	common_RME	Autosome	TRUE
16	ENSG00000103257.8	SLC7A5	GTEX-YFC4	29	0.000260007	0.002509262	0.020374397	2.829273349	frequent_RME	Autosome	TRUE
8	ENSG00000261150.2	EPPK1	GTEX-YFC4	13	0.000261786	0.002522905	0.020484153	0.360318873	private_RME	Autosome	TRUE
9	ENSG00000148357.16	HMCN2	GTEX-YFC4	21	0.000261817	0.002522905	0.020486012	1.713750713	common_RME	Autosome	TRUE
9	ENSG00000080608.9	PUM3	GTEX-YFC4	34	0.000263595	0.002538125	0.020595515	-0.291658666	private_RME	Autosome	TRUE
7	ENSG00000273117.1	AC144652.1	GTEX-YFC4	21	0.000267375	0.002572573	0.020827562	-0.385429915	private_RME	Autosome	TRUE
22	ENSG00000077942.18	FBLN1	GTEX-YFC4	32	0.000267691	0.002573668	0.020846917	2.106055149	frequent_RME	Autosome	TRUE
8	ENSG00000170881.4	RNF139	GTEX-YFC4	33	0.000270882	0.00260239	0.021042156	-0.203423237	private_RME	Autosome	TRUE
11	ENSG00000142082.14	SIRT3	GTEX-YFC4	34	0.000271688	0.002608168	0.021091376	0.548913289	private_RME	Autosome	TRUE
19	ENSG00000172009.14	THOP1	GTEX-YFC4	34	0.000277288	0.002659916	0.021432211	-0.158859888	private_RME	Autosome	TRUE
1	ENSG00000253304.1	TMEM200B	GTEX-YFC4	28	0.000281642	0.002699648	0.021695997	-0.48462548	private_RME	Autosome	TRUE
8	ENSG00000197275.13	RAD54B	GTEX-YFC4	32	0.000281913	0.002700221	0.021712425	0.466869037	private_RME	Autosome	TRUE
15	ENSG00000103852.12	TTC23	GTEX-YFC4	33	0.000282182	0.002700768	0.02172869	1.477601842	common_RME	Autosome	TRUE
1	ENSG00000162402.13	USP24	GTEX-YFC4	34	0.000283724	0.002713483	0.021821786	-0.150577712	private_RME	Autosome	TRUE
15	ENSG00000067141.16	NEO1	GTEX-YFC4	33	0.000284826	0.002721981	0.021888268	-0.120864569	private_RME	Autosome	TRUE
5	ENSG00000246859.2	STARD4-AS1	GTEX-YFC4	34	0.0002852	0.002723507	0.021910783	0.56360278	private_RME	Autosome	TRUE
1	ENSG00000163866.8	SMIM12	GTEX-YFC4	34	0.000287505	0.00274347	0.0220496	1.377022204	common_RME	Autosome	TRUE
22	ENSG00000128245.14	YWHAH	GTEX-YFC4	34	0.000287981	0.002745951	0.022078195	0.497469309	private_RME	Autosome	TRUE
14	ENSG00000092068.19	SLC7A8	GTEX-YFC4	32	0.000295115	0.002811869	0.02250568	0.608353757	private_RME	Autosome	TRUE
9	ENSG00000205808.5	PLPP6	GTEX-YFC4	31	0.000295673	0.002815076	0.022538979	-0.274046615	private_RME	Autosome	TRUE
19	ENSG00000105699.16	LSR	GTEX-YFC4	33	0.000302242	0.002875477	0.022930083	0.241744872	private_RME	Autosome	TRUE
17	ENSG00000129657.14	SEC14L1	GTEX-YFC4	34	0.000303996	0.00289	0.023034081	-0.072032851	private_RME	Autosome	TRUE
12	ENSG00000257027.1	RP11-705C15.3	GTEX-YFC4	28	0.000305838	0.002905347	0.023143193	0.109237218	private_RME	Autosome	TRUE
1	ENSG00000237188.3	RP11-337C18.8	GTEX-YFC4	32	0.000306693	0.002909455	0.023193756	0.554010436	private_RME	Autosome	TRUE
9	ENSG00000148219.16	ASTN2	GTEX-YFC4	34	0.000306956	0.002909455	0.0232093	0.495271892	private_RME	Autosome	TRUE
12	ENSG00000139537.10	CCDC65	GTEX-YFC4	34	0.000306841	0.002909455	0.023202516	0.278912274	private_RME	Autosome	TRUE
11	ENSG00000110063.8	DCPS	GTEX-YFC4	34	0.000310728	0.002943022	0.023431968	0.231191165	private_RME	Autosome	TRUE
4	ENSG00000186352.8	ANKRD37	GTEX-YFC4	10	0.000312822	0.002960658	0.023555282	0.688518465	private_RME	Autosome	TRUE
6	ENSG00000112619.7	PRPH2	GTEX-YFC4	18	0.000313372	0.00296366	0.023587617	1.522468249	common_RME	Autosome	TRUE
1	ENSG00000154027.18	AK5	GTEX-YFC4	24	0.000316728	0.002993176	0.023784666	-0.100637016	private_RME	Autosome	TRUE
12	ENSG00000166268.10	MYRFL	GTEX-YFC4	20	0.000317693	0.003000067	0.023841206	0.318050451	private_RME	Autosome	TRUE
2	ENSG00000135899.17	SP110	GTEX-YFC4	34	0.000319937	0.003019018	0.02397254	-0.096314193	private_RME	Autosome	TRUE
19	ENSG00000161643.12	SIGLEC16	GTEX-YFC4	29	0.000321237	0.003029042	0.024048521	1.868267875	common_RME	Autosome	TRUE
15	ENSG00000169918.9	OTUD7A	GTEX-YFC4	31	0.000323295	0.003046192	0.024168637	-0.118040592	private_RME	Autosome	TRUE
12	ENSG00000231887.6	PRH1	GTEX-YFC4	34	0.000323881	0.003049456	0.024202791	2.823079866	frequent_RME	Autosome	TRUE
2	ENSG00000237753.1	AC079922.3	GTEX-YFC4	33	0.000324688	0.003054799	0.024249831	-0.225326707	private_RME	Autosome	TRUE
19	ENSG00000279095.1	AC092066.1	GTEX-YFC4	33	0.000330061	0.003103065	0.024562162	-0.602973832	private_RME	Autosome	TRUE
20	ENSG00000196839.12	ADA	GTEX-YFC4	29	0.000335543	0.003152277	0.024879403	-0.207843044	private_RME	Autosome	TRUE
6	ENSG00000122194.18	PLG	GTEX-YFC4	11	0.00034016	0.00319329	0.025145479	0.262550751	private_RME	Autosome	TRUE
10	ENSG00000237986.3	CELF2-AS2	GTEX-YFC4	13	0.000342991	0.003217502	0.025308223	0.683138144	private_RME	Autosome	TRUE
11	ENSG00000149043.16	SYT8	GTEX-YFC4	4	0.000344332	0.003227703	0.025385152	1.946168542	common_RME	Autosome	TRUE
15	ENSG00000154237.12	LRRK1	GTEX-YFC4	34	0.000349764	0.003276206	0.025695987	-0.178355672	private_RME	Autosome	TRUE
1	ENSG00000243970.1	PPIEL	GTEX-YFC4	31	0.000350471	0.003280423	0.025736392	3.284663682	frequent_RME	Autosome	TRUE
8	ENSG00000147526.19	TACC1	GTEX-YFC4	34	0.000350818	0.003281254	0.025756157	-0.126162261	private_RME	Autosome	TRUE
5	ENSG00000183111.11	ARHGEF37	GTEX-YFC4	32	0.000352399	0.003293627	0.025846346	2.289796267	frequent_RME	Autosome	TRUE
8	ENSG00000104611.11	SH2D4A	GTEX-YFC4	27	0.000353857	0.003304832	0.025929409	0.321580561	private_RME	Autosome	TRUE
19	ENSG00000127507.17	ADGRE2	GTEX-YFC4	19	0.000355768	0.00332024	0.026038095	1.309688242	common_RME	Autosome	TRUE
3	ENSG00000121542.11	SEC22A	GTEX-YFC4	33	0.000359531	0.003352907	0.026251747	-0.243883166	private_RME	Autosome	TRUE
19	ENSG00000131409.12	LRRC4B	GTEX-YFC4	25	0.000366458	0.00341251	0.026643418	-0.375983805	private_RME	Autosome	TRUE
5	ENSG00000247516.6	MIR4458HG	GTEX-YFC4	31	0.000369258	0.003436064	0.026801126	1.213241368	common_RME	Autosome	TRUE
17	ENSG00000215067.9	ALOX12-AS1	GTEX-YFC4	27	0.000373254	0.003470714	0.027025714	1.674084491	common_RME	Autosome	TRUE
17	ENSG00000169992.9	NLGN2	GTEX-YFC4	33	0.000373764	0.003472927	0.027054364	-0.497605622	private_RME	Autosome	TRUE
2	ENSG00000115353.10	TACR1	GTEX-YFC4	30	0.000377267	0.003502918	0.027250615	-0.147974743	private_RME	Autosome	TRUE
17	ENSG00000179477.9	ALOX12B	GTEX-YFC4	8	0.000381112	0.003536038	0.02746546	0.231191165	private_RME	Autosome	TRUE
9	ENSG00000107099.15	DOCK8	GTEX-YFC4	30	0.000381417	0.003536295	0.0274825	1.084868793	common_RME	Autosome	TRUE
9	ENSG00000148082.9	SHC3	GTEX-YFC4	21	0.00038287	0.003546276	0.027563532	0.663849358	private_RME	Autosome	TRUE
14	ENSG00000258768.2	CTD-2292M16.8	GTEX-YFC4	18	0.00038305	0.003546276	0.027573572	-0.65118151	private_RME	Autosome	TRUE
2	ENSG00000003393.14	ALS2	GTEX-YFC4	34	0.000383866	0.003551252	0.027619049	-0.330364219	private_RME	Autosome	TRUE
6	ENSG00000164442.9	CITED2	GTEX-YFC4	34	0.000385048	0.003559601	0.027684851	1.27062646	common_RME	Autosome	TRUE
5	ENSG00000113319.12	RASGRF2	GTEX-YFC4	32	0.000386151	0.003567211	0.02774622	0.084846428	private_RME	Autosome	TRUE
1	ENSG00000143819.12	EPHX1	GTEX-YFC4	34	0.000390151	0.003601547	0.02796832	1.29365395	common_RME	Autosome	TRUE
1	ENSG00000116991.10	SIPA1L2	GTEX-YFC4	34	0.000391282	0.003609375	0.028031031	0.657119875	private_RME	Autosome	TRUE
7	ENSG00000106460.18	TMEM106B	GTEX-YFC4	34	0.00039482	0.00363937	0.028226796	0.377873101	private_RME	Autosome	TRUE
1	ENSG00000233621.1	LINC01137	GTEX-YFC4	25	0.000403537	0.003716721	0.028707174	-0.496421709	private_RME	Autosome	TRUE
8	ENSG00000198576.3	ARC	GTEX-YFC4	25	0.000403795	0.003716721	0.028721365	0.171322863	private_RME	Autosome	TRUE
11	ENSG00000085117.11	CD82	GTEX-YFC4	34	0.00040779	0.003750785	0.028940556	1.292342312	common_RME	Autosome	TRUE
5	ENSG00000161011.19	SQSTM1	GTEX-YFC4	34	0.000408142	0.00375131	0.028959814	0.989754131	private_RME	Autosome	TRUE
1	ENSG00000197245.5	FAM110D	GTEX-YFC4	25	0.000410602	0.003768483	0.029094461	0.028376449	private_RME	Autosome	TRUE
10	ENSG00000237399.7	PITRM1-AS1	GTEX-YFC4	34	0.000410381	0.003768483	0.029082409	2.531730418	frequent_RME	Autosome	TRUE
8	ENSG00000226807.6	MROH5	GTEX-YFC4	31	0.000412575	0.003783871	0.029202328	0.382044151	private_RME	Autosome	TRUE
5	ENSG00000164253.13	WDR41	GTEX-YFC4	34	0.000418843	0.003838591	0.029543939	1.712931619	common_RME	Autosome	TRUE
10	ENSG00000183605.16	SFXN4	GTEX-YFC4	34	0.000423125	0.003872466	0.029776542	1.144944628	common_RME	Autosome	TRUE
12	ENSG00000166896.7	ATP23	GTEX-YFC4	34	0.000423147	0.003872466	0.029777727	-0.054481779	private_RME	Autosome	TRUE
12	ENSG00000198353.7	HOXC4	GTEX-YFC4	13	0.0004244	0.003881145	0.02984566	-0.689364434	private_RME	Autosome	TRUE
10	ENSG00000151474.21	FRMD4A	GTEX-YFC4	34	0.000430298	0.003931306	0.030164707	1.10688214	common_RME	Autosome	TRUE
19	ENSG00000130803.14	ZNF317	GTEX-YFC4	34	0.000430503	0.003931306	0.030175733	-0.504994246	private_RME	Autosome	TRUE
2	ENSG00000138078.15	PREPL	GTEX-YFC4	34	0.000437194	0.003989548	0.030536178	0.55074138	private_RME	Autosome	TRUE
13	ENSG00000185989.10	RASA3	GTEX-YFC4	34	0.000438565	0.003999199	0.030609873	2.942095164	frequent_RME	Autosome	TRUE
22	ENSG00000188677.14	PARVB	GTEX-YFC4	34	0.000439381	0.00400377	0.030653665	0.81657011	private_RME	Autosome	TRUE
10	ENSG00000165568.17	AKR1E2	GTEX-YFC4	29	0.000444097	0.004040967	0.030906487	0.604481672	private_RME	Autosome	TRUE
19	ENSG00000176531.10	PHLDB3	GTEX-YFC4	31	0.000443828	0.004040967	0.030892101	-0.084552616	private_RME	Autosome	TRUE
1	ENSG00000157216.15	SSBP3	GTEX-YFC4	34	0.000445114	0.004041557	0.03096088	-0.157185251	private_RME	Autosome	TRUE
8	ENSG00000198363.17	ASPH	GTEX-YFC4	34	0.00044497	0.004041557	0.030953173	0.725364741	private_RME	Autosome	TRUE
17	ENSG00000161960.14	EIF4A1	GTEX-YFC4	34	0.000444805	0.004041557	0.030944346	-0.080064431	private_RME	Autosome	TRUE
5	ENSG00000170089.15	RP11-423H2.1	GTEX-YFC4	14	0.000446736	0.004053394	0.031047591	1.057463411	common_RME	Autosome	TRUE
12	ENSG00000257594.3	GALNT4	GTEX-YFC4	29	0.000448573	0.004067168	0.031145716	-0.549783149	private_RME	Autosome	TRUE
11	ENSG00000130413.15	STK33	GTEX-YFC4	28	0.000449482	0.004072511	0.03119422	0.322210452	private_RME	Autosome	TRUE
3	ENSG00000239922.1	RP11-71N10.1	GTEX-YFC4	7	0.000451336	0.004086406	0.031293094	0.01167406	private_RME	Autosome	TRUE
9	ENSG00000213213.13	CCDC183	GTEX-YFC4	33	0.000453831	0.00410316	0.031425923	0.127109779	private_RME	Autosome	TRUE
16	ENSG00000260517.2	RP11-426C22.5	GTEX-YFC4	21	0.000453795	0.00410316	0.03142403	0.992673943	private_RME	Autosome	TRUE
4	ENSG00000250634.5	LINC01182	GTEX-YFC4	4	0.000456688	0.004126064	0.031577809	-0.387447948	private_RME	Autosome	TRUE
16	ENSG00000118898.15	PPL	GTEX-YFC4	34	0.000457831	0.004133462	0.031638514	1.622140558	common_RME	Autosome	TRUE
16	ENSG00000103126.14	AXIN1	GTEX-YFC4	34	0.000460848	0.004157747	0.031798459	-0.5371187	private_RME	Autosome	TRUE
1	ENSG00000143815.14	LBR	GTEX-YFC4	34	0.000470015	0.004237452	0.032282814	0.789391801	private_RME	Autosome	TRUE
17	ENSG00000181396.12	OGFOD3	GTEX-YFC4	34	0.000470977	0.004243121	0.032333483	0.082868797	private_RME	Autosome	TRUE
2	ENSG00000143924.18	EML4	GTEX-YFC4	34	0.00047359	0.004263653	0.032471015	0.216936807	private_RME	Autosome	TRUE
7	ENSG00000157800.17	SLC37A3	GTEX-YFC4	34	0.000474318	0.004267191	0.032509289	-0.14064393	private_RME	Autosome	TRUE
1	ENSG00000135842.16	FAM129A	GTEX-YFC4	32	0.000477004	0.004285303	0.03265035	1.826467287	common_RME	Autosome	TRUE
19	ENSG00000099804.8	CDC34	GTEX-YFC4	34	0.000476704	0.004285303	0.032634567	1.224244732	common_RME	Autosome	TRUE
16	ENSG00000104731.13	KLHDC4	GTEX-YFC4	34	0.00048063	0.004314834	0.032840424	0.160945691	private_RME	Autosome	TRUE
1	ENSG00000158286.12	RNF207	GTEX-YFC4	31	0.000483342	0.004336124	0.032982323	0.760614769	private_RME	Autosome	TRUE
1	ENSG00000162591.15	MEGF6	GTEX-YFC4	34	0.000484323	0.004341866	0.033033591	2.03339949	frequent_RME	Autosome	TRUE
12	ENSG00000010626.14	LRRC23	GTEX-YFC4	34	0.00048567	0.004350881	0.033103957	0.160704021	private_RME	Autosome	TRUE
16	ENSG00000129925.10	TMEM8A	GTEX-YFC4	34	0.000487837	0.004367224	0.033217043	1.99926826	common_RME	Autosome	TRUE
2	ENSG00000178295.14	GEN1	GTEX-YFC4	34	0.000490993	0.00439239	0.033381478	1.038848435	common_RME	Autosome	TRUE
10	ENSG00000120555.13	SEPT7P9	GTEX-YFC4	21	0.000494877	0.004424029	0.033583439	-0.375548658	private_RME	Autosome	TRUE
20	ENSG00000228340.5	MIR646HG	GTEX-YFC4	34	0.000503092	0.00449431	0.034009129	2.413449437	frequent_RME	Autosome	TRUE
4	ENSG00000159692.15	CTBP1	GTEX-YFC4	34	0.000504227	0.004501296	0.034067815	-0.14064393	private_RME	Autosome	TRUE
7	ENSG00000049540.16	ELN	GTEX-YFC4	33	0.000511526	0.004563254	0.034444176	0.705822742	private_RME	Autosome	TRUE
5	ENSG00000145623.12	OSMR	GTEX-YFC4	33	0.000519297	0.004629338	0.034843262	0.183089807	private_RME	Autosome	TRUE
7	ENSG00000127399.14	LRRC61	GTEX-YFC4	34	0.000525956	0.004685424	0.035183911	2.35425805	frequent_RME	Autosome	TRUE
3	ENSG00000114200.9	BCHE	GTEX-YFC4	26	0.000528131	0.004701511	0.035294905	0.553237216	private_RME	Autosome	TRUE
8	ENSG00000147799.11	ARHGAP39	GTEX-YFC4	23	0.00053736	0.004780324	0.035764442	-0.733800133	private_RME	Autosome	TRUE
8	ENSG00000147416.10	ATP6V1B2	GTEX-YFC4	30	0.000549792	0.004887512	0.036393431	-0.300971512	private_RME	Autosome	TRUE
7	ENSG00000239857.6	GET4	GTEX-YFC4	27	0.000551641	0.004900528	0.036486625	-0.020063352	private_RME	Autosome	TRUE
21	ENSG00000160255.17	ITGB2	GTEX-YFC4	34	0.000562261	0.004991385	0.037020194	1.033272892	common_RME	Autosome	TRUE
11	ENSG00000255143.1	RP11-805J14.3	GTEX-YFC4	7	0.000564044	0.005003729	0.037109517	0.11253327	private_RME	Autosome	TRUE
1	ENSG00000171502.14	COL24A1	GTEX-YFC4	24	0.000565377	0.005012068	0.037176254	0.793819037	private_RME	Autosome	TRUE
22	ENSG00000093000.18	NUP50	GTEX-YFC4	34	0.00056991	0.005048737	0.037402771	1.743532506	common_RME	Autosome	TRUE
15	ENSG00000166262.15	FAM227B	GTEX-YFC4	34	0.000570497	0.005050426	0.037432077	0.278912274	private_RME	Autosome	TRUE
15	ENSG00000166145.14	SPINT1	GTEX-YFC4	23	0.000574328	0.005080804	0.037623045	0.11651805	private_RME	Autosome	TRUE
3	ENSG00000161202.17	DVL3	GTEX-YFC4	34	0.000577942	0.005109228	0.037802896	-0.101410509	private_RME	Autosome	TRUE
1	ENSG00000018625.14	ATP1A2	GTEX-YFC4	31	0.000580971	0.00513245	0.037953422	2.485691155	frequent_RME	Autosome	TRUE
19	ENSG00000105321.12	CCDC9	GTEX-YFC4	34	0.000593801	0.005242157	0.038588393	0.673501748	private_RME	Autosome	TRUE
9	ENSG00000198917.12	SPOUT1	GTEX-YFC4	34	0.000595003	0.005249126	0.038647652	0.055577481	private_RME	Autosome	TRUE
3	ENSG00000093167.17	LRRFIP2	GTEX-YFC4	34	0.000601151	0.005299694	0.038950368	2.48848969	frequent_RME	Autosome	TRUE
12	ENSG00000175899.14	A2M	GTEX-YFC4	34	0.000603323	0.005315171	0.03905714	2.936507591	frequent_RME	Autosome	TRUE
17	ENSG00000198231.12	DDX42	GTEX-YFC4	34	0.000606421	0.005338765	0.039209145	-0.013348615	private_RME	Autosome	TRUE
10	ENSG00000148737.16	TCF7L2	GTEX-YFC4	34	0.000607767	0.005346925	0.039275166	-0.235282682	private_RME	Autosome	TRUE
21	ENSG00000182093.14	WRB	GTEX-YFC4	34	0.000608937	0.005353516	0.039332466	1.940545666	common_RME	Autosome	TRUE
19	ENSG00000099860.8	GADD45B	GTEX-YFC4	34	0.000619712	0.005444493	0.039858983	1.683877884	common_RME	Autosome	TRUE
3	ENSG00000172765.16	TMCC1	GTEX-YFC4	34	0.000624335	0.005481323	0.040084037	-0.109438825	private_RME	Autosome	TRUE
2	ENSG00000168899.4	VAMP5	GTEX-YFC4	34	0.000627738	0.005507403	0.040249407	0.324602698	private_RME	Autosome	TRUE
14	ENSG00000100804.18	PSMB5	GTEX-YFC4	32	0.000631832	0.005539512	0.040448059	-0.409595758	private_RME	Autosome	TRUE
3	ENSG00000178252.17	WDR6	GTEX-YFC4	34	0.000633087	0.005546699	0.040508877	3.203818619	frequent_RME	Autosome	TRUE
9	ENSG00000188921.13	HACD4	GTEX-YFC4	33	0.000637971	0.005585643	0.040745179	0.568909787	private_RME	Autosome	TRUE
9	ENSG00000136895.18	GARNL3	GTEX-YFC4	33	0.000641942	0.005616553	0.040936961	-0.251746465	private_RME	Autosome	TRUE
19	ENSG00000104805.15	NUCB1	GTEX-YFC4	34	0.000648593	0.005670851	0.04125739	1.584029133	common_RME	Autosome	TRUE
7	ENSG00000006459.10	KDM7A	GTEX-YFC4	34	0.000649349	0.005673566	0.041293747	0.881419554	private_RME	Autosome	TRUE
14	ENSG00000259158.3	ADAM20P1	GTEX-YFC4	32	0.000649853	0.005674074	0.041317961	-0.58415808	private_RME	Autosome	TRUE
6	ENSG00000154079.5	SDHAF4	GTEX-YFC4	34	0.000653269	0.005696093	0.041482078	0.138175442	private_RME	Autosome	TRUE
10	ENSG00000108179.13	PPIF	GTEX-YFC4	34	0.000653172	0.005696093	0.04147744	1.188956875	common_RME	Autosome	TRUE
11	ENSG00000023445.13	BIRC3	GTEX-YFC4	26	0.0006544	0.005702054	0.041536369	0.284086852	private_RME	Autosome	TRUE
11	ENSG00000110047.17	EHD1	GTEX-YFC4	34	0.000655386	0.005702843	0.041583667	0.509683013	private_RME	Autosome	TRUE
16	ENSG00000222019.7	URAHP	GTEX-YFC4	33	0.000655289	0.005702843	0.041579024	0.786543202	private_RME	Autosome	TRUE
12	ENSG00000123415.15	SMUG1	GTEX-YFC4	34	0.000658447	0.005725571	0.041730393	-0.011132912	private_RME	Autosome	TRUE
5	ENSG00000153113.23	CAST	GTEX-YFC4	34	0.000661926	0.005751893	0.041896883	2.284321729	frequent_RME	Autosome	TRUE
13	ENSG00000136158.11	SPRY2	GTEX-YFC4	34	0.000673278	0.005846549	0.042438439	0.586292363	private_RME	Autosome	TRUE
2	ENSG00000135931.17	ARMC9	GTEX-YFC4	29	0.000678846	0.005888592	0.042703108	0.505587545	private_RME	Autosome	TRUE
11	ENSG00000183242.11	WT1-AS	GTEX-YFC4	6	0.000679044	0.005888592	0.042712503	0.231191165	private_RME	Autosome	TRUE
11	ENSG00000233930.3	KRTAP5-AS1	GTEX-YFC4	23	0.000685749	0.005942693	0.04303036	-0.249002501	private_RME	Autosome	TRUE
14	ENSG00000119689.14	DLST	GTEX-YFC4	34	0.000686531	0.005945422	0.043067354	0.554010436	private_RME	Autosome	TRUE
7	ENSG00000127990.15	SGCE	GTEX-YFC4	12	0.000691819	0.005987152	0.043317338	-0.060004994	private_RME	Autosome	TRUE
3	ENSG00000187288.10	CIDEC	GTEX-YFC4	9	0.000693734	0.005999643	0.04340769	-0.384527543	private_RME	Autosome	TRUE
3	ENSG00000131389.16	SLC6A6	GTEX-YFC4	34	0.000694438	0.006001657	0.043440897	1.881695708	common_RME	Autosome	TRUE
9	ENSG00000147852.15	VLDLR	GTEX-YFC4	34	0.000695652	0.006008079	0.043498174	1.485574618	common_RME	Autosome	TRUE
5	ENSG00000249684.5	RP11-423H2.3	GTEX-YFC4	27	0.000702359	0.006057926	0.043813874	1.541212594	common_RME	Autosome	TRUE
12	ENSG00000150977.10	RILPL2	GTEX-YFC4	33	0.000702375	0.006057926	0.043814639	-0.005787528	private_RME	Autosome	TRUE
1	ENSG00000160075.11	SSU72	GTEX-YFC4	34	0.000707037	0.006093463	0.044033566	-0.178355672	private_RME	Autosome	TRUE
5	ENSG00000251680.5	CTC-575N7.1	GTEX-YFC4	22	0.000707452	0.006093463	0.044053048	-0.479011232	private_RME	Autosome	TRUE
1	ENSG00000142609.17	CFAP74	GTEX-YFC4	15	0.000710194	0.006112948	0.044181606	0.647516707	private_RME	Autosome	TRUE
19	ENSG00000232677.6	LINC00665	GTEX-YFC4	34	0.000710971	0.0061155	0.044217991	0.76368315	private_RME	Autosome	TRUE
5	ENSG00000038427.15	VCAN	GTEX-YFC4	31	0.000715416	0.006149583	0.044426018	1.233710224	common_RME	Autosome	TRUE
19	ENSG00000182141.10	ZNF708	GTEX-YFC4	33	0.000718026	0.0061637	0.044547994	-0.336525484	private_RME	Autosome	TRUE
6	ENSG00000198523.5	PLN	GTEX-YFC4	22	0.000725258	0.006221592	0.044885308	0.790084406	private_RME	Autosome	TRUE
20	ENSG00000101189.6	MRGBP	GTEX-YFC4	34	0.000726845	0.006231007	0.044959178	-0.436184957	private_RME	Autosome	TRUE
3	ENSG00000172888.11	ZNF621	GTEX-YFC4	33	0.000729636	0.00625073	0.045089022	-0.452447817	private_RME	Autosome	TRUE
11	ENSG00000170647.3	TMEM133	GTEX-YFC4	30	0.000732439	0.006270527	0.045219261	-0.118849623	private_RME	Autosome	TRUE
1	ENSG00000116459.10	ATP5F1	GTEX-YFC4	33	0.000742914	0.006355934	0.045704691	-0.465923964	private_RME	Autosome	TRUE
10	ENSG00000242600.8	MBL1P	GTEX-YFC4	15	0.000744819	0.006367953	0.045792742	0.703661753	private_RME	Autosome	TRUE
16	ENSG00000127580.15	WDR24	GTEX-YFC4	34	0.000746934	0.006381755	0.045890449	-0.574631117	private_RME	Autosome	TRUE
19	ENSG00000105609.16	LILRB5	GTEX-YFC4	8	0.000748529	0.006391091	0.04596404	0.70158496	private_RME	Autosome	TRUE
19	ENSG00000105278.10	ZFR2	GTEX-YFC4	14	0.000751424	0.006411511	0.046097547	-0.433136914	private_RME	Autosome	TRUE
15	ENSG00000166173.10	LARP6	GTEX-YFC4	31	0.000755572	0.006442592	0.046288599	0.360719891	private_RME	Autosome	TRUE
15	ENSG00000157450.15	RNF111	GTEX-YFC4	34	0.000756112	0.006442882	0.046313436	-0.427360148	private_RME	Autosome	TRUE
1	ENSG00000162772.16	ATF3	GTEX-YFC4	33	0.000758283	0.006457067	0.0464133	0.317177127	private_RME	Autosome	TRUE
17	ENSG00000168610.14	STAT3	GTEX-YFC4	34	0.000760583	0.006472325	0.046518976	0.496125601	private_RME	Autosome	TRUE
19	ENSG00000129353.14	SLC44A2	GTEX-YFC4	33	0.000771032	0.00655686	0.046997897	2.473401587	frequent_RME	Autosome	TRUE
11	ENSG00000254409.1	RP11-613D13.4	GTEX-YFC4	32	0.000776111	0.006595646	0.04722999	2.725703714	frequent_RME	Autosome	TRUE
3	ENSG00000243629.1	LINC00880	GTEX-YFC4	7	0.000778425	0.0066109	0.047335585	-0.091628106	private_RME	Autosome	TRUE
7	ENSG00000196204.11	RNF216P1	GTEX-YFC4	34	0.00078151	0.006632681	0.047476243	0.086055889	private_RME	Autosome	TRUE
12	ENSG00000174527.9	MYO1H	GTEX-YFC4	34	0.00078398	0.006649212	0.047588719	0.11835527	private_RME	Autosome	TRUE
16	ENSG00000198417.6	MT1F	GTEX-YFC4	24	0.000786792	0.006668623	0.047716662	0.330971667	private_RME	Autosome	TRUE
9	ENSG00000155158.20	TTC39B	GTEX-YFC4	34	0.00079443	0.006724417	0.048063508	0.146761509	private_RME	Autosome	TRUE
14	ENSG00000157379.13	DHRS1	GTEX-YFC4	34	0.000798933	0.006758041	0.048267513	2.714078801	frequent_RME	Autosome	TRUE
20	ENSG00000092758.15	COL9A3	GTEX-YFC4	26	0.000806371	0.006816431	0.048603749	1.515599754	common_RME	Autosome	TRUE
10	ENSG00000214435.7	AS3MT	GTEX-YFC4	32	0.000809076	0.006834761	0.048725798	2.078679838	frequent_RME	Autosome	TRUE
10	ENSG00000099250.17	NRP1	GTEX-YFC4	34	0.000816175	0.006885595	0.049045523	1.609362459	common_RME	Autosome	TRUE
17	ENSG00000141503.15	MINK1	GTEX-YFC4	34	0.000817834	0.006895025	0.049120131	-0.110163184	private_RME	Autosome	TRUE
9	ENSG00000226752.9	PSMD5-AS1	GTEX-YFC4	31	0.000824347	0.006945338	0.049412578	0.929654678	private_RME	Autosome	TRUE
14	ENSG00000165929.12	TC2N	GTEX-YFC4	24	0.000831839	0.007003835	0.049748183	0.98701353	private_RME	Autosome	TRUE
1	ENSG00000162645.12	GBP2	GTEX-YFC4	31	0.000849437	0.007147273	0.050532852	0.42850991	private_RME	Autosome	TRUE
6	ENSG00000234127.8	TRIM26	GTEX-YFC4	34	0.000851725	0.007161795	0.05063452	0.007788802	private_RME	Autosome	TRUE
6	ENSG00000198729.4	PPP1R14C	GTEX-YFC4	22	0.000857198	0.007203065	0.05087741	0.30959013	private_RME	Autosome	TRUE
